user_id,exp_group,event_date
16237,B,2025-01-01
28148,A,2025-01-01
50221,B,2025-01-01
4979,B,2025-01-01
76764,A,2025-01-01
91215,B,2025-01-01
59558,A,2025-01-01
5003,B,2025-01-01
81009,B,2025-01-01
88154,A,2025-01-01
13108,A,2025-01-01
3019,B,2025-01-01
62715,B,2025-01-01
28179,B,2025-01-01
16221,B,2025-01-01
35937,B,2025-01-01
43213,B,2025-01-01
16223,B,2025-01-01
50211,B,2025-01-01
40583,B,2025-01-01
40564,A,2025-01-01
4950,A,2025-01-01
57405,B,2025-01-01
3135,B,2025-01-01
50280,A,2025-01-01
9470,A,2025-01-01
86306,A,2025-01-01
58147,B,2025-01-01
87809,B,2025-01-01
90356,A,2025-01-01
17883,B,2025-01-01
39299,B,2025-01-01
30705,B,2025-01-01
51852,A,2025-01-01
13073,B,2025-01-01
35427,B,2025-01-01
3172,A,2025-01-01
76733,B,2025-01-01
84935,B,2025-01-01
25867,B,2025-01-01
4912,A,2025-01-01
35406,A,2025-01-01
69081,B,2025-01-01
90323,B,2025-01-01
34254,A,2025-01-01
39258,A,2025-01-01
64163,B,2025-01-01
4933,B,2025-01-01
40553,B,2025-01-01
90367,B,2025-01-01
68566,A,2025-01-01
78848,A,2025-01-01
90333,B,2025-01-01
56530,A,2025-01-01
4918,A,2025-01-01
72866,A,2025-01-01
3121,B,2025-01-01
67337,B,2025-01-01
13082,A,2025-01-01
99380,A,2025-01-01
58593,B,2025-01-01
97703,B,2025-01-01
86709,B,2025-01-01
64915,B,2025-01-01
6534,A,2025-01-01
23160,A,2025-01-01
14880,A,2025-01-01
13885,B,2025-01-01
6911,B,2025-01-01
36587,B,2025-01-01
81445,B,2025-01-01
93834,A,2025-01-01
99503,B,2025-01-01
14067,B,2025-01-01
37294,A,2025-01-01
6719,B,2025-01-01
14879,B,2025-01-01
54610,A,2025-01-01
29886,A,2025-01-01
11161,B,2025-01-01
85684,A,2025-01-01
73788,A,2025-01-01
20264,A,2025-01-01
55681,B,2025-01-01
89179,B,2025-01-01
88568,A,2025-01-01
96062,A,2025-01-01
74222,A,2025-01-01
99495,B,2025-01-01
63658,A,2025-01-01
48684,A,2025-01-01
6900,A,2025-01-01
48686,A,2025-01-01
32097,B,2025-01-01
67138,A,2025-01-01
229,B,2025-01-01
67160,A,2025-01-01
45204,A,2025-01-01
6898,A,2025-01-01
483,B,2025-01-01
54494,A,2025-01-01
91960,A,2025-01-01
74167,B,2025-01-01
96078,A,2025-01-01
48303,B,2025-01-01
33513,B,2025-01-01
36781,B,2025-01-01
42487,B,2025-01-01
13862,A,2025-01-01
85824,A,2025-01-01
6931,B,2025-01-01
21099,B,2025-01-01
66545,B,2025-01-01
20460,A,2025-01-01
96081,B,2025-01-01
81300,A,2025-01-01
77052,A,2025-01-01
11262,A,2025-01-01
96396,A,2025-01-01
21102,A,2025-01-01
70941,B,2025-01-01
62995,B,2025-01-01
94110,A,2025-01-01
23165,B,2025-01-01
77485,B,2025-01-01
32103,B,2025-01-01
20996,A,2025-01-01
86535,B,2025-01-01
21106,A,2025-01-01
6554,A,2025-01-01
29577,B,2025-01-01
70850,A,2025-01-01
96331,B,2025-01-01
53682,A,2025-01-01
44801,B,2025-01-01
61208,A,2025-01-01
89309,B,2025-01-01
32226,A,2025-01-01
7743,B,2025-01-01
60947,B,2025-01-01
96394,A,2025-01-01
37743,B,2025-01-01
88565,B,2025-01-01
75750,A,2025-01-01
6748,A,2025-01-01
95916,A,2025-01-01
94249,B,2025-01-01
54325,B,2025-01-01
10742,A,2025-01-01
85670,A,2025-01-01
32040,A,2025-01-01
20799,B,2025-01-01
86647,B,2025-01-01
68610,A,2025-01-01
66467,B,2025-01-01
19744,A,2025-01-01
53625,B,2025-01-01
94327,B,2025-01-01
29909,B,2025-01-01
14902,A,2025-01-01
20048,A,2025-01-01
32174,A,2025-01-01
14308,A,2025-01-01
70567,B,2025-01-01
26321,B,2025-01-01
20065,B,2025-01-01
47881,B,2025-01-01
54345,B,2025-01-01
91939,B,2025-01-01
19725,B,2025-01-01
48235,B,2025-01-01
7223,B,2025-01-01
75526,A,2025-01-01
158,A,2025-01-01
42376,A,2025-01-01
10504,A,2025-01-01
63022,A,2025-01-01
96315,B,2025-01-01
1064,A,2025-01-01
65778,A,2025-01-01
7193,B,2025-01-01
69645,B,2025-01-01
42400,A,2025-01-01
63643,B,2025-01-01
6515,B,2025-01-01
75589,B,2025-01-01
7181,B,2025-01-01
23521,B,2025-01-01
33601,B,2025-01-01
54033,B,2025-01-01
33298,A,2025-01-01
726,A,2025-01-01
29565,B,2025-01-01
33493,B,2025-01-01
26404,A,2025-01-01
67430,A,2025-01-01
26407,B,2025-01-01
99875,B,2025-01-01
48513,B,2025-01-01
63673,B,2025-01-01
31920,A,2025-01-01
96318,A,2025-01-01
6510,A,2025-01-01
25051,B,2025-01-01
41934,A,2025-01-01
96048,A,2025-01-01
37069,B,2025-01-01
82713,B,2025-01-01
10922,A,2025-01-01
10921,B,2025-01-01
81281,B,2025-01-01
64909,B,2025-01-01
74121,B,2025-01-01
92119,B,2025-01-01
67598,A,2025-01-01
54306,A,2025-01-01
42654,A,2025-01-01
89326,A,2025-01-01
1036,A,2025-01-01
79836,A,2025-01-01
26412,A,2025-01-01
54346,A,2025-01-01
95893,B,2025-01-01
7473,B,2025-01-01
41800,A,2025-01-01
60154,A,2025-01-01
26451,B,2025-01-01
65676,A,2025-01-01
62327,B,2025-01-01
55581,B,2025-01-01
11233,B,2025-01-01
82086,A,2025-01-01
95881,B,2025-01-01
81329,B,2025-01-01
89269,B,2025-01-01
48782,A,2025-01-01
7690,A,2025-01-01
20865,B,2025-01-01
94159,B,2025-01-01
20872,A,2025-01-01
41755,B,2025-01-01
81273,B,2025-01-01
48735,B,2025-01-01
82078,A,2025-01-01
75677,B,2025-01-01
89013,B,2025-01-01
96353,B,2025-01-01
29856,A,2025-01-01
19953,B,2025-01-01
19951,B,2025-01-01
77523,B,2025-01-01
7492,A,2025-01-01
332,A,2025-01-01
54590,A,2025-01-01
7717,B,2025-01-01
80313,B,2025-01-01
42096,A,2025-01-01
48350,A,2025-01-01
99825,B,2025-01-01
75678,A,2025-01-01
95780,A,2025-01-01
69661,B,2025-01-01
7050,A,2025-01-01
86701,B,2025-01-01
96154,A,2025-01-01
41784,A,2025-01-01
53797,B,2025-01-01
19919,B,2025-01-01
368,A,2025-01-01
29821,B,2025-01-01
14461,B,2025-01-01
82849,B,2025-01-01
19927,B,2025-01-01
374,A,2025-01-01
36660,A,2025-01-01
37603,B,2025-01-01
25022,A,2025-01-01
7021,B,2025-01-01
65030,A,2025-01-01
79794,A,2025-01-01
44747,B,2025-01-01
7015,B,2025-01-01
7515,B,2025-01-01
857,B,2025-01-01
36639,B,2025-01-01
13829,B,2025-01-01
24751,B,2025-01-01
10816,A,2025-01-01
361,B,2025-01-01
37639,B,2025-01-01
14447,B,2025-01-01
94295,B,2025-01-01
48743,B,2025-01-01
70970,A,2025-01-01
93871,B,2025-01-01
96135,B,2025-01-01
82144,A,2025-01-01
79772,A,2025-01-01
29839,B,2025-01-01
7500,A,2025-01-01
62193,B,2025-01-01
88721,B,2025-01-01
32281,B,2025-01-01
48344,A,2025-01-01
47758,A,2025-01-01
34910,A,2025-01-01
14528,A,2025-01-01
42018,A,2025-01-01
96088,A,2025-01-01
24903,B,2025-01-01
45110,A,2025-01-01
48329,B,2025-01-01
58560,A,2025-01-01
44546,A,2025-01-01
20313,B,2025-01-01
42440,A,2025-01-01
54531,B,2025-01-01
88738,A,2025-01-01
32137,B,2025-01-01
13993,B,2025-01-01
92014,A,2025-01-01
88588,A,2025-01-01
77055,B,2025-01-01
34876,A,2025-01-01
29881,B,2025-01-01
94265,B,2025-01-01
56868,A,2025-01-01
278,A,2025-01-01
60460,A,2025-01-01
88746,A,2025-01-01
773,B,2025-01-01
77400,A,2025-01-01
56945,B,2025-01-01
65127,B,2025-01-01
53701,B,2025-01-01
77388,A,2025-01-01
70004,A,2025-01-01
21090,A,2025-01-01
75581,B,2025-01-01
92230,A,2025-01-01
84150,A,2025-01-01
48450,A,2025-01-01
79947,B,2025-01-01
68054,A,2025-01-01
48420,A,2025-01-01
33587,B,2025-01-01
74183,B,2025-01-01
87309,B,2025-01-01
19858,A,2025-01-01
57794,A,2025-01-01
68924,A,2025-01-01
69321,B,2025-01-01
23225,B,2025-01-01
26443,B,2025-01-01
21017,B,2025-01-01
93951,B,2025-01-01
320,A,2025-01-01
36622,A,2025-01-01
85706,A,2025-01-01
44567,B,2025-01-01
89224,A,2025-01-01
19967,B,2025-01-01
23226,A,2025-01-01
89286,A,2025-01-01
53736,A,2025-01-01
7724,A,2025-01-01
11378,A,2025-01-01
29089,B,2025-01-01
23190,A,2025-01-01
79808,A,2025-01-01
89213,B,2025-01-01
71020,A,2025-01-01
32120,A,2025-01-01
10555,B,2025-01-01
61197,B,2025-01-01
45391,B,2025-01-01
42630,A,2025-01-01
96183,B,2025-01-01
917,B,2025-01-01
92442,A,2025-01-01
7524,A,2025-01-01
19854,A,2025-01-01
56372,A,2025-01-01
73616,A,2025-01-01
68946,A,2025-01-01
73596,A,2025-01-01
14196,A,2025-01-01
103,B,2025-01-01
11331,B,2025-01-01
7316,A,2025-01-01
79857,B,2025-01-01
92584,A,2025-01-01
81249,B,2025-01-01
14155,B,2025-01-01
85660,A,2025-01-01
47687,B,2025-01-01
53548,A,2025-01-01
62306,A,2025-01-01
24701,B,2025-01-01
26716,A,2025-01-01
26336,A,2025-01-01
14256,A,2025-01-01
19625,B,2025-01-01
45269,B,2025-01-01
84205,B,2025-01-01
82165,B,2025-01-01
62979,B,2025-01-01
29756,A,2025-01-01
88530,A,2025-01-01
68856,A,2025-01-01
48647,B,2025-01-01
26523,B,2025-01-01
7795,B,2025-01-01
31897,B,2025-01-01
57843,B,2025-01-01
66518,A,2025-01-01
41627,B,2025-01-01
24849,B,2025-01-01
627,B,2025-01-01
63635,B,2025-01-01
11100,A,2025-01-01
70659,B,2025-01-01
23494,A,2025-01-01
37436,A,2025-01-01
10705,B,2025-01-01
26550,A,2025-01-01
94057,B,2025-01-01
84365,B,2025-01-01
63810,A,2025-01-01
14976,A,2025-01-01
66529,B,2025-01-01
19697,B,2025-01-01
19694,A,2025-01-01
86560,A,2025-01-01
48650,A,2025-01-01
33322,A,2025-01-01
36738,A,2025-01-01
45449,B,2025-01-01
6398,A,2025-01-01
66086,A,2025-01-01
20112,A,2025-01-01
48556,A,2025-01-01
92479,B,2025-01-01
42340,A,2025-01-01
20930,A,2025-01-01
23493,B,2025-01-01
54553,B,2025-01-01
33325,B,2025-01-01
54381,B,2025-01-01
11503,B,2025-01-01
63707,B,2025-01-01
93923,B,2025-01-01
45468,A,2025-01-01
92332,A,2025-01-01
87338,A,2025-01-01
36739,B,2025-01-01
41908,A,2025-01-01
73595,B,2025-01-01
82685,B,2025-01-01
77450,A,2025-01-01
54562,A,2025-01-01
10682,A,2025-01-01
67,B,2025-01-01
44485,B,2025-01-01
77022,A,2025-01-01
58784,A,2025-01-01
68019,B,2025-01-01
14961,B,2025-01-01
33245,B,2025-01-01
77098,A,2025-01-01
85906,A,2025-01-01
56913,B,2025-01-01
55607,B,2025-01-01
88794,A,2025-01-01
99671,B,2025-01-01
56792,A,2025-01-01
79647,B,2025-01-01
65081,B,2025-01-01
42274,A,2025-01-01
36510,A,2025-01-01
99951,B,2025-01-01
57833,B,2025-01-01
56229,B,2025-01-01
57749,B,2025-01-01
92095,B,2025-01-01
7284,A,2025-01-01
53929,B,2025-01-01
75945,B,2025-01-01
53543,B,2025-01-01
87345,B,2025-01-01
48935,B,2025-01-01
21216,A,2025-01-01
56909,B,2025-01-01
642,A,2025-01-01
29539,B,2025-01-01
56849,B,2025-01-01
67606,A,2025-01-01
6841,B,2025-01-01
34686,A,2025-01-01
24819,B,2025-01-01
37448,A,2025-01-01
80392,A,2025-01-01
67089,B,2025-01-01
20676,A,2025-01-01
11066,A,2025-01-01
80112,A,2025-01-01
93798,A,2025-01-01
70892,A,2025-01-01
23571,B,2025-01-01
73597,B,2025-01-01
25072,A,2025-01-01
48068,A,2025-01-01
7387,B,2025-01-01
6856,A,2025-01-01
79866,A,2025-01-01
99674,A,2025-01-01
65135,B,2025-01-01
36495,B,2025-01-01
67154,A,2025-01-01
73614,A,2025-01-01
36731,B,2025-01-01
41674,A,2025-01-01
20600,A,2025-01-01
7240,A,2025-01-01
88864,A,2025-01-01
21206,A,2025-01-01
44519,B,2025-01-01
54003,B,2025-01-01
14181,B,2025-01-01
6859,B,2025-01-01
48104,A,2025-01-01
77572,A,2025-01-01
99435,B,2025-01-01
79851,B,2025-01-01
32217,B,2025-01-01
70690,A,2025-01-01
20705,B,2025-01-01
36937,B,2025-01-01
696,A,2025-01-01
32048,A,2025-01-01
70093,B,2025-01-01
48030,A,2025-01-01
6,A,2025-01-01
37490,A,2025-01-01
56801,B,2025-01-01
95757,B,2025-01-01
86693,B,2025-01-01
54004,A,2025-01-01
14177,B,2025-01-01
55605,B,2025-01-01
48906,A,2025-01-01
19710,A,2025-01-01
7363,B,2025-01-01
42689,B,2025-01-01
53960,A,2025-01-01
44856,A,2025-01-01
71092,A,2025-01-01
61228,A,2025-01-01
81481,B,2025-01-01
29022,A,2025-01-01
99991,B,2025-01-01
55606,A,2025-01-01
36760,A,2025-01-01
59829,B,2025-01-01
7343,B,2025-01-01
7818,A,2025-01-01
14288,A,2025-01-01
81296,A,2025-01-01
77224,A,2025-01-01
84337,B,2025-01-01
23426,A,2025-01-01
82045,B,2025-01-01
26547,B,2025-01-01
96496,A,2025-01-01
93908,A,2025-01-01
48914,A,2025-01-01
7583,B,2025-01-01
42563,B,2025-01-01
32067,B,2025-01-01
554,A,2025-01-01
34661,B,2025-01-01
6458,A,2025-01-01
7250,A,2025-01-01
87528,A,2025-01-01
60979,B,2025-01-01
89383,B,2025-01-01
11019,B,2025-01-01
94240,A,2025-01-01
82813,B,2025-01-01
34659,B,2025-01-01
42232,A,2025-01-01
54457,B,2025-01-01
95745,B,2025-01-01
36939,B,2025-01-01
89166,A,2025-01-01
62166,A,2025-01-01
24296,A,2025-01-02
35394,A,2025-01-02
70182,A,2025-01-02
10820,A,2025-01-02
21957,B,2025-01-02
20945,B,2025-01-02
90097,B,2025-01-02
20323,B,2025-01-02
77960,A,2025-01-02
86907,B,2025-01-02
5330,A,2025-01-02
61889,B,2025-01-02
94872,A,2025-01-02
68192,A,2025-01-02
4952,A,2025-01-02
8578,A,2025-01-02
56097,B,2025-01-02
18280,A,2025-01-02
12262,A,2025-01-02
79971,B,2025-01-02
17857,B,2025-01-02
32082,A,2025-01-02
24975,B,2025-01-02
29734,A,2025-01-02
81005,B,2025-01-02
43256,A,2025-01-02
8422,A,2025-01-02
76322,A,2025-01-02
49963,B,2025-01-02
74088,A,2025-01-02
49964,A,2025-01-02
41894,A,2025-01-02
3066,A,2025-01-02
27360,A,2025-01-02
16329,B,2025-01-02
33863,B,2025-01-02
54529,B,2025-01-02
8616,A,2025-01-02
49960,A,2025-01-02
14025,B,2025-01-02
90362,A,2025-01-02
60306,A,2025-01-02
52270,A,2025-01-02
90128,A,2025-01-02
48423,B,2025-01-02
57162,A,2025-01-02
64564,A,2025-01-02
39236,A,2025-01-02
29663,B,2025-01-02
29661,B,2025-01-02
39234,A,2025-01-02
79058,A,2025-01-02
8608,A,2025-01-02
21778,A,2025-01-02
13077,B,2025-01-02
77979,B,2025-01-02
15935,B,2025-01-02
408,A,2025-01-02
72869,B,2025-01-02
95875,B,2025-01-02
44002,A,2025-01-02
67253,B,2025-01-02
70807,B,2025-01-02
78115,B,2025-01-02
70402,A,2025-01-02
55659,B,2025-01-02
78113,B,2025-01-02
90347,B,2025-01-02
6821,B,2025-01-02
81313,B,2025-01-02
70809,B,2025-01-02
59110,A,2025-01-02
28133,B,2025-01-02
52310,A,2025-01-02
95351,B,2025-01-02
37234,A,2025-01-02
63013,B,2025-01-02
91175,B,2025-01-02
12298,A,2025-01-02
25473,B,2025-01-02
71969,B,2025-01-02
75617,B,2025-01-02
66872,A,2025-01-02
71727,B,2025-01-02
21781,B,2025-01-02
27333,B,2025-01-02
40550,A,2025-01-02
78102,A,2025-01-02
17880,A,2025-01-02
70405,B,2025-01-02
52284,A,2025-01-02
24976,A,2025-01-02
67915,B,2025-01-02
12311,B,2025-01-02
49919,B,2025-01-02
32601,B,2025-01-02
25489,B,2025-01-02
4886,A,2025-01-02
74517,B,2025-01-02
96153,B,2025-01-02
419,B,2025-01-02
56265,B,2025-01-02
68263,B,2025-01-02
60816,A,2025-01-02
3093,B,2025-01-02
87729,B,2025-01-02
82336,A,2025-01-02
61897,B,2025-01-02
23958,A,2025-01-02
47186,A,2025-01-02
9724,A,2025-01-02
92818,A,2025-01-02
23574,A,2025-01-02
37254,A,2025-01-02
21937,B,2025-01-02
74082,A,2025-01-02
65980,A,2025-01-02
79064,A,2025-01-02
47175,B,2025-01-02
47171,B,2025-01-02
27323,B,2025-01-02
92822,A,2025-01-02
13951,B,2025-01-02
56119,B,2025-01-02
87764,A,2025-01-02
87748,A,2025-01-02
25395,B,2025-01-02
2874,A,2025-01-02
52197,B,2025-01-02
99745,B,2025-01-02
88127,B,2025-01-02
2772,A,2025-01-02
6884,A,2025-01-02
48518,A,2025-01-02
2773,B,2025-01-02
45215,B,2025-01-02
47148,A,2025-01-02
2868,A,2025-01-02
8492,A,2025-01-02
78026,A,2025-01-02
78025,B,2025-01-02
18125,B,2025-01-02
54031,B,2025-01-02
9621,B,2025-01-02
5205,B,2025-01-02
59744,A,2025-01-02
54001,B,2025-01-02
40691,B,2025-01-02
37369,B,2025-01-02
50097,B,2025-01-02
58020,A,2025-01-02
28243,B,2025-01-02
64538,A,2025-01-02
70000,A,2025-01-02
23907,B,2025-01-02
37371,B,2025-01-02
12201,B,2025-01-02
47152,A,2025-01-02
5097,B,2025-01-02
78989,B,2025-01-02
33896,A,2025-01-02
58917,B,2025-01-02
30521,B,2025-01-02
47869,B,2025-01-02
46162,A,2025-01-02
50092,A,2025-01-02
13958,A,2025-01-02
5105,B,2025-01-02
60395,B,2025-01-02
98424,A,2025-01-02
83663,B,2025-01-02
61122,A,2025-01-02
61950,A,2025-01-02
2857,B,2025-01-02
8453,B,2025-01-02
99735,B,2025-01-02
43951,B,2025-01-02
5165,B,2025-01-02
9639,B,2025-01-02
48538,A,2025-01-02
66179,B,2025-01-02
25404,A,2025-01-02
91287,B,2025-01-02
76804,A,2025-01-02
32264,A,2025-01-02
94765,B,2025-01-02
18159,B,2025-01-02
67095,B,2025-01-02
55351,B,2025-01-02
35328,A,2025-01-02
52148,A,2025-01-02
71829,B,2025-01-02
60527,B,2025-01-02
89081,B,2025-01-02
37357,B,2025-01-02
5176,A,2025-01-02
71818,A,2025-01-02
2831,B,2025-01-02
68896,A,2025-01-02
18176,A,2025-01-02
91274,A,2025-01-02
46152,A,2025-01-02
67099,B,2025-01-02
84346,A,2025-01-02
83138,A,2025-01-02
40751,B,2025-01-02
23279,B,2025-01-02
30560,A,2025-01-02
46118,A,2025-01-02
71810,A,2025-01-02
75938,A,2025-01-02
36009,B,2025-01-02
69374,A,2025-01-02
18139,B,2025-01-02
54026,A,2025-01-02
83135,B,2025-01-02
21837,B,2025-01-02
32527,B,2025-01-02
55341,B,2025-01-02
8479,B,2025-01-02
529,B,2025-01-02
91279,B,2025-01-02
20241,B,2025-01-02
82555,B,2025-01-02
13163,B,2025-01-02
7561,B,2025-01-02
32247,B,2025-01-02
40604,A,2025-01-02
20172,A,2025-01-02
7597,B,2025-01-02
34266,A,2025-01-02
46093,B,2025-01-02
87414,A,2025-01-02
91218,A,2025-01-02
86578,A,2025-01-02
89039,B,2025-01-02
82579,B,2025-01-02
41988,A,2025-01-02
2810,A,2025-01-02
86896,A,2025-01-02
79018,A,2025-01-02
2987,B,2025-01-02
78907,B,2025-01-02
65879,B,2025-01-02
51985,B,2025-01-02
38994,A,2025-01-02
9559,B,2025-01-02
18019,B,2025-01-02
40602,A,2025-01-02
67344,A,2025-01-02
21810,A,2025-01-02
2699,B,2025-01-02
50208,A,2025-01-02
78885,B,2025-01-02
81785,B,2025-01-02
79023,B,2025-01-02
46219,B,2025-01-02
94837,B,2025-01-02
59064,A,2025-01-02
58257,B,2025-01-02
94836,A,2025-01-02
49984,A,2025-01-02
46218,A,2025-01-02
84111,B,2025-01-02
43095,B,2025-01-02
25881,B,2025-01-02
51946,A,2025-01-02
62924,A,2025-01-02
94213,B,2025-01-02
47060,A,2025-01-02
9688,A,2025-01-02
51952,A,2025-01-02
52258,A,2025-01-02
21920,A,2025-01-02
75923,B,2025-01-02
64523,B,2025-01-02
18038,A,2025-01-02
13158,A,2025-01-02
82320,A,2025-01-02
70612,A,2025-01-02
22648,A,2025-01-02
62342,A,2025-01-02
25426,A,2025-01-02
12148,A,2025-01-02
75654,A,2025-01-02
47090,A,2025-01-02
82703,B,2025-01-02
52036,A,2025-01-02
21824,A,2025-01-02
76786,A,2025-01-02
75122,A,2025-01-02
72942,A,2025-01-02
34836,A,2025-01-02
12214,A,2025-01-02
32988,A,2025-01-02
11284,A,2025-01-02
85398,A,2025-01-02
89053,B,2025-01-02
40680,A,2025-01-02
52047,B,2025-01-02
28171,B,2025-01-02
58805,B,2025-01-02
93396,A,2025-01-02
43191,B,2025-01-02
89044,A,2025-01-02
48570,A,2025-01-02
50151,B,2025-01-02
28206,A,2025-01-02
87425,B,2025-01-02
76784,A,2025-01-02
5248,A,2025-01-02
27270,A,2025-01-02
42521,B,2025-01-02
25895,B,2025-01-02
12146,A,2025-01-02
23290,A,2025-01-02
2951,B,2025-01-02
32955,B,2025-01-02
92835,B,2025-01-02
92883,B,2025-01-02
80693,B,2025-01-02
2739,B,2025-01-02
20187,B,2025-01-02
25390,A,2025-01-02
2743,B,2025-01-02
28215,B,2025-01-02
80728,A,2025-01-02
77329,B,2025-01-02
91143,B,2025-01-02
65922,A,2025-01-02
40107,B,2025-01-02
35726,A,2025-01-02
65062,A,2025-01-02
64351,B,2025-01-02
68471,B,2025-01-02
74729,B,2025-01-02
95196,A,2025-01-02
95197,B,2025-01-02
56571,B,2025-01-02
36868,A,2025-01-02
73946,A,2025-01-02
51313,B,2025-01-02
70277,B,2025-01-02
50755,B,2025-01-02
16791,B,2025-01-02
40115,B,2025-01-02
23422,A,2025-01-02
76656,A,2025-01-02
92296,A,2025-01-02
82054,A,2025-01-02
10944,A,2025-01-02
56569,B,2025-01-02
54347,B,2025-01-02
63360,A,2025-01-02
4385,B,2025-01-02
55053,B,2025-01-02
72590,A,2025-01-02
43625,B,2025-01-02
24145,B,2025-01-02
48198,A,2025-01-02
3812,A,2025-01-02
30970,A,2025-01-02
40081,B,2025-01-02
78504,A,2025-01-02
55698,A,2025-01-02
60338,A,2025-01-02
56834,A,2025-01-02
42239,B,2025-01-02
27784,A,2025-01-02
78351,B,2025-01-02
78512,A,2025-01-02
20614,A,2025-01-02
30957,B,2025-01-02
90899,B,2025-01-02
22207,B,2025-01-02
78517,B,2025-01-02
32796,A,2025-01-02
83444,A,2025-01-02
82733,B,2025-01-02
97879,B,2025-01-02
80890,A,2025-01-02
39803,B,2025-01-02
80894,A,2025-01-02
43441,B,2025-01-02
81682,A,2025-01-02
43433,B,2025-01-02
94078,A,2025-01-02
95057,B,2025-01-02
64347,B,2025-01-02
97886,A,2025-01-02
17305,B,2025-01-02
16772,A,2025-01-02
96035,B,2025-01-02
154,A,2025-01-02
48248,A,2025-01-02
72613,B,2025-01-02
16717,B,2025-01-02
65958,A,2025-01-02
88020,A,2025-01-02
81722,A,2025-01-02
61057,B,2025-01-02
40178,A,2025-01-02
24888,A,2025-01-02
56558,A,2025-01-02
35763,B,2025-01-02
45050,A,2025-01-02
72204,A,2025-01-02
88912,A,2025-01-02
74718,A,2025-01-02
87887,B,2025-01-02
8820,A,2025-01-02
42407,B,2025-01-02
43677,B,2025-01-02
66736,A,2025-01-02
94103,B,2025-01-02
20526,A,2025-01-02
40197,B,2025-01-02
72624,A,2025-01-02
50677,B,2025-01-02
83289,B,2025-01-02
97520,A,2025-01-02
16684,A,2025-01-02
96049,B,2025-01-02
9204,A,2025-01-02
50810,A,2025-01-02
69836,A,2025-01-02
76665,B,2025-01-02
50722,A,2025-01-02
10941,B,2025-01-02
20573,B,2025-01-02
63358,A,2025-01-02
80901,B,2025-01-02
4409,B,2025-01-02
56567,B,2025-01-02
17327,B,2025-01-02
70340,A,2025-01-02
11125,B,2025-01-02
7218,A,2025-01-02
51368,A,2025-01-02
95214,A,2025-01-02
60498,A,2025-01-02
33481,B,2025-01-02
85230,A,2025-01-02
45031,B,2025-01-02
87327,B,2025-01-02
33488,A,2025-01-02
24153,B,2025-01-02
7427,B,2025-01-02
35559,B,2025-01-02
57222,A,2025-01-02
40155,B,2025-01-02
86142,A,2025-01-02
87892,A,2025-01-02
55197,B,2025-01-02
7431,B,2025-01-02
70711,B,2025-01-02
95219,B,2025-01-02
95001,B,2025-01-02
8898,A,2025-01-02
70644,A,2025-01-02
59677,B,2025-01-02
50935,B,2025-01-02
7322,A,2025-01-02
31108,A,2025-01-02
63389,B,2025-01-02
27635,B,2025-01-02
34647,B,2025-01-02
4028,A,2025-01-02
93125,B,2025-01-02
83384,A,2025-01-02
84233,B,2025-01-02
83345,B,2025-01-02
46,A,2025-01-02
4173,B,2025-01-02
70290,A,2025-01-02
97659,B,2025-01-02
74840,A,2025-01-02
31045,B,2025-01-02
56026,A,2025-01-02
67664,A,2025-01-02
4009,B,2025-01-02
59655,B,2025-01-02
50913,B,2025-01-02
27621,B,2025-01-02
68613,B,2025-01-02
42292,A,2025-01-02
35663,B,2025-01-02
87013,B,2025-01-02
47,B,2025-01-02
55706,A,2025-01-02
4172,A,2025-01-02
31105,B,2025-01-02
24093,B,2025-01-02
51000,A,2025-01-02
34115,B,2025-01-02
7352,A,2025-01-02
65454,A,2025-01-02
17001,B,2025-01-02
27666,A,2025-01-02
20721,B,2025-01-02
12742,A,2025-01-02
85163,B,2025-01-02
78413,B,2025-01-02
78426,A,2025-01-02
46654,A,2025-01-02
81696,A,2025-01-02
84218,A,2025-01-02
42326,A,2025-01-02
35644,A,2025-01-02
51052,A,2025-01-02
22,A,2025-01-02
76592,A,2025-01-02
48118,A,2025-01-02
27677,B,2025-01-02
39951,B,2025-01-02
70308,A,2025-01-02
72468,A,2025-01-02
78430,A,2025-01-02
78434,A,2025-01-02
95982,A,2025-01-02
4169,B,2025-01-02
31138,A,2025-01-02
90765,B,2025-01-02
32704,A,2025-01-02
83335,B,2025-01-02
63411,B,2025-01-02
3941,B,2025-01-02
29476,A,2025-01-02
14230,A,2025-01-02
23444,A,2025-01-02
31166,A,2025-01-02
87971,B,2025-01-02
65076,A,2025-01-02
97627,B,2025-01-02
50849,B,2025-01-02
86622,A,2025-01-02
54401,B,2025-01-02
60339,B,2025-01-02
44895,B,2025-01-02
57234,A,2025-01-02
3899,B,2025-01-02
87346,A,2025-01-02
50827,B,2025-01-02
22236,A,2025-01-02
27762,A,2025-01-02
51211,B,2025-01-02
12629,B,2025-01-02
86991,B,2025-01-02
75822,A,2025-01-02
61715,B,2025-01-02
12617,B,2025-01-02
84204,A,2025-01-02
72547,B,2025-01-02
35697,B,2025-01-02
51161,B,2025-01-02
96020,A,2025-01-02
59649,B,2025-01-02
61024,A,2025-01-02
44913,B,2025-01-02
46685,B,2025-01-02
77256,A,2025-01-02
16922,A,2025-01-02
22276,A,2025-01-02
68858,A,2025-01-02
3983,B,2025-01-02
72487,B,2025-01-02
27722,A,2025-01-02
86193,B,2025-01-02
67309,B,2025-01-02
12781,B,2025-01-02
36964,A,2025-01-02
